Player1_ID,Player2_ID,Distance
4,5,901.11
4,6,350.74
4,7,597.24
4,8,720.68
4,9,289.35
4,10,288.38
4,11,690.19
4,13,233.03
4,14,163.19
5,6,706.20
5,7,372.79
5,8,266.33
5,9,1032.28
5,10,914.60
5,11,249.72
5,13,930.39
5,14,969.66
6,7,338.83
6,8,464.23
6,9,336.93
6,10,212.08
6,11,459.16
6,13,242.60
6,14,314.99
7,8,128.02
7,9,673.05
7,10,550.46
7,11,123.07
7,13,574.04
7,14,628.10
8,9,799.88
8,10,676.28
8,11,60.41
8,13,701.50
8,14,756.05
9,10,127.48
9,11,790.28
9,13,102.96
9,14,126.24
10,11,669.65
10,13,62.43
10,14,160.33
11,13,689.79
11,14,737.56
13,14,98.01
