Player1_ID,Player2_ID,Distance
4,5,650.68
4,6,205.08
4,7,313.96
4,8,289.56
4,9,243.31
4,10,262.95
4,11,506.96
4,13,218.05
4,14,199.65
4,38,229.87
4,43,262.51
5,6,643.55
5,7,402.48
5,8,418.13
5,9,776.05
5,10,797.12
5,11,156.47
5,13,739.36
5,14,799.53
5,38,628.59
5,43,743.75
6,7,242.99
6,8,225.53
6,9,133.54
6,10,153.88
6,11,487.23
6,13,98.00
6,14,182.92
6,38,30.41
6,43,103.35
7,8,24.41
7,9,376.46
7,10,396.83
7,11,246.08
7,13,340.41
7,14,411.85
7,38,226.29
7,43,341.50
8,9,358.56
8,10,379.33
8,11,261.74
8,13,322.16
8,14,390.80
8,38,210.92
8,43,325.85
9,10,22.47
9,11,619.95
9,13,37.00
9,14,89.55
9,38,154.32
9,43,55.97
10,11,640.91
10,13,59.09
10,14,95.52
10,38,173.01
10,43,65.92
11,13,583.35
11,14,645.90
11,38,472.12
11,43,587.28
13,14,99.70
13,38,121.02
13,43,49.50
14,38,211.10
14,43,142.28
38,43,115.21
