Player1_ID,Player2_ID,Distance
4,5,922.37
4,6,382.21
4,7,641.07
4,8,744.61
4,9,296.31
4,10,306.54
4,11,707.41
4,13,237.02
4,14,166.39
5,6,700.18
5,7,356.27
5,8,270.17
5,9,1061.37
5,10,923.81
5,11,264.68
5,13,955.89
5,14,981.97
6,7,351.10
6,8,455.45
6,9,376.70
6,10,228.09
6,11,439.89
6,13,279.79
6,14,338.21
7,8,107.02
7,9,723.69
7,10,578.70
7,11,91.59
7,13,621.42
7,14,662.00
8,9,829.72
8,10,683.49
8,11,54.38
8,13,727.98
8,14,769.00
9,10,153.31
9,11,809.21
9,13,106.51
9,14,130.78
10,11,666.48
10,13,84.39
10,14,172.05
11,13,705.63
11,14,741.43
13,14,88.32
