Player1_ID,Player2_ID,Distance
4,6,233.90
4,7,213.55
4,8,180.47
4,9,344.33
4,11,506.76
4,13,269.74
4,14,147.32
4,43,232.59
4,65,749.18
6,7,77.47
6,8,199.18
6,9,178.34
6,11,604.83
6,13,78.64
6,14,100.12
6,43,150.08
6,65,860.63
7,8,241.10
7,9,137.99
7,11,647.06
7,13,57.80
7,14,67.20
7,43,212.81
7,65,901.65
8,9,372.38
8,11,407.38
8,13,273.40
8,14,192.82
8,43,83.01
8,65,662.87
9,11,779.76
9,13,100.00
9,14,203.49
9,43,328.28
9,65,1035.20
11,13,680.58
11,14,592.01
11,43,462.52
11,65,255.81
13,14,122.43
13,43,228.72
13,65,936.21
14,43,186.17
14,65,845.00
43,65,717.83
