Player1_ID,Player2_ID,Distance
4,5,922.37
4,6,384.15
4,7,643.00
4,8,744.51
4,9,302.03
4,10,310.10
4,11,702.97
4,13,239.00
4,14,165.66
5,6,704.05
5,7,354.57
5,8,273.67
5,9,1068.27
5,10,927.10
5,11,270.51
5,13,959.33
5,14,979.03
6,7,356.32
6,8,456.64
6,9,380.64
6,10,227.90
6,11,437.71
6,13,281.03
6,14,334.91
7,8,104.02
7,9,732.23
7,10,583.54
7,11,84.06
7,13,626.63
7,14,661.00
8,9,834.67
8,10,684.47
8,11,57.43
8,13,729.76
8,14,765.01
9,10,157.28
9,11,810.39
9,13,110.07
9,14,138.19
10,11,663.88
10,13,86.56
10,14,172.51
11,13,703.48
11,14,733.26
13,14,87.21
