Player1_ID,Player2_ID,Distance
4,5,653.42
4,6,209.34
4,7,167.29
4,8,211.01
4,9,312.68
4,11,486.37
4,13,233.75
4,14,196.43
4,43,251.27
5,6,705.28
5,7,600.70
5,8,520.04
5,9,897.27
5,11,171.35
5,13,777.70
5,14,798.21
5,43,725.85
6,7,108.75
6,8,185.59
6,9,195.09
6,11,535.22
6,13,74.11
6,14,127.20
6,43,42.06
7,8,82.10
7,9,296.58
7,11,429.79
7,13,177.79
7,14,203.38
7,43,140.60
8,9,377.63
8,11,349.68
8,13,257.67
8,14,285.16
8,43,210.23
9,11,726.34
9,13,121.02
9,14,116.40
9,43,187.72
11,13,607.15
11,14,626.87
11,43,557.29
13,14,77.25
13,43,75.21
14,43,146.21
