Player1_ID,Player2_ID,Distance
4,5,786.14
4,6,269.90
4,7,497.19
4,8,550.68
4,9,272.37
4,10,259.86
4,11,602.75
4,13,214.87
4,14,176.32
5,6,674.20
5,7,359.11
5,8,299.17
5,9,911.44
5,10,869.77
5,11,214.24
5,13,844.30
5,14,905.26
6,7,323.05
6,8,385.35
6,9,240.75
6,10,197.99
6,11,462.57
6,13,181.62
6,14,272.30
7,8,62.37
7,9,563.71
7,10,521.02
7,11,144.94
7,13,501.29
7,14,577.32
8,9,625.95
8,10,583.30
8,11,86.68
8,13,563.14
8,14,637.53
9,10,43.01
9,11,701.78
9,13,72.80
9,14,120.35
10,11,659.59
10,13,45.54
10,14,132.83
11,13,636.55
11,14,704.60
13,14,106.78
