Player1_ID,Player2_ID,Distance
4,6,221.00
4,7,187.22
4,8,180.85
4,9,340.62
4,11,503.64
4,13,252.40
4,14,156.20
4,43,225.11
4,65,730.36
6,7,52.92
6,8,190.24
6,9,201.90
6,11,586.76
6,13,81.05
6,14,109.73
6,43,80.78
6,65,822.98
7,8,203.02
7,9,183.47
7,11,600.26
7,13,69.97
7,14,57.01
7,43,120.43
7,65,836.33
8,9,385.42
8,11,398.03
8,13,265.88
8,14,224.12
8,43,127.88
8,65,634.32
9,11,783.30
9,13,121.15
9,14,186.50
9,43,281.85
9,65,1019.51
11,13,663.86
11,14,613.01
11,43,514.67
11,65,236.32
13,14,101.52
13,43,161.62
13,65,900.17
14,43,168.51
14,65,847.53
43,65,750.19
