Player1_ID,Player2_ID,Distance
4,5,693.99
4,6,220.99
4,7,416.70
4,8,378.48
4,9,233.27
4,10,254.28
4,11,535.01
4,13,215.24
4,14,181.04
4,38,247.14
5,6,635.87
5,7,340.48
5,8,370.98
5,9,796.83
5,10,803.08
5,11,180.50
5,13,770.98
5,14,824.26
5,38,622.39
6,7,302.03
6,8,266.99
6,9,163.44
6,10,167.49
6,11,456.76
6,13,139.00
6,14,219.57
6,38,28.28
7,8,38.60
7,9,465.38
7,10,469.10
7,11,160.15
7,13,440.47
7,14,507.66
7,38,285.35
8,9,429.93
8,10,434.43
8,11,190.72
8,13,404.74
8,14,469.96
8,38,251.80
9,10,22.02
9,11,618.78
9,13,26.40
9,14,97.94
9,38,183.17
10,11,624.22
10,13,41.40
10,14,117.75
10,38,184.53
11,13,593.19
11,14,651.56
11,38,442.44
13,14,102.07
13,38,160.13
14,38,245.54
