Player1_ID,Player2_ID,Distance
4,5,688.30
4,6,221.68
4,7,160.26
4,8,193.87
4,9,342.60
4,11,503.29
4,13,247.69
4,14,172.63
4,43,236.91
4,64,610.71
4,65,709.76
5,6,760.00
5,7,741.62
5,8,576.24
5,9,966.78
5,11,189.10
5,13,840.27
5,14,807.20
5,43,723.70
5,64,102.08
5,65,36.80
6,7,62.17
6,8,185.59
6,9,210.47
6,11,572.53
6,13,84.53
6,14,107.19
6,43,48.02
6,64,665.71
6,65,788.99
7,8,167.43
7,9,226.92
7,11,552.68
7,13,105.12
7,14,73.82
7,43,90.76
7,64,651.00
7,65,768.77
8,9,390.57
8,11,387.92
8,13,264.07
8,14,237.92
8,43,156.59
8,64,484.12
8,65,604.44
9,11,778.22
9,13,127.02
9,14,173.52
9,43,254.01
9,64,874.21
9,65,994.63
11,13,651.97
11,14,618.12
11,43,537.70
11,64,109.25
11,65,216.53
13,14,80.99
13,43,130.60
13,64,747.30
13,65,868.47
14,43,151.34
14,64,718.71
14,65,833.22
43,64,627.78
43,65,753.62
64,65,137.57
