Player1_ID,Player2_ID,Distance
4,5,650.78
4,6,201.68
4,7,204.61
4,8,233.56
4,9,289.94
4,11,484.21
4,13,225.00
4,14,191.34
4,38,183.97
4,43,249.57
5,6,685.44
5,7,534.51
5,8,483.08
5,9,860.14
5,11,173.67
5,13,762.98
5,14,792.98
5,38,618.85
5,43,728.59
6,7,151.11
6,8,202.41
6,9,176.18
6,11,512.09
6,13,79.01
6,14,139.28
6,38,67.05
6,43,54.67
7,8,51.48
7,9,325.85
7,11,361.05
7,13,228.54
7,14,267.85
7,38,84.34
7,43,197.62
8,9,377.33
8,11,309.69
8,13,280.02
8,14,317.62
8,38,135.79
8,43,247.68
9,11,686.53
9,13,97.42
9,14,100.44
9,38,241.63
9,43,145.04
11,13,589.43
11,14,619.83
11,38,445.38
11,43,556.06
13,14,82.76
13,38,144.26
13,43,61.52
14,38,189.84
14,43,142.64
38,43,116.81
