Player1_ID,Player2_ID,Distance
4,5,814.14
4,6,294.23
4,7,526.97
4,8,597.59
4,9,285.11
4,10,275.23
4,11,632.18
4,13,219.92
4,14,180.01
5,6,678.68
5,7,357.34
5,8,289.01
5,9,948.10
5,10,887.34
5,11,215.56
5,13,867.10
5,14,922.08
6,7,328.53
6,8,404.26
6,9,274.54
6,10,210.92
6,11,466.08
6,13,202.99
6,14,284.62
7,8,76.16
7,9,602.61
7,10,539.43
7,11,141.78
7,13,526.52
7,14,594.61
8,9,678.54
8,10,615.18
8,11,78.10
8,13,602.68
8,14,670.36
9,10,65.28
9,11,738.24
9,13,86.27
9,14,116.02
10,11,676.20
10,13,55.33
10,14,137.31
11,13,659.41
11,14,721.00
13,14,96.18
