Player1_ID,Player2_ID,Distance
4,5,738.57
4,6,242.44
4,7,458.33
4,8,460.93
4,9,255.77
4,10,260.26
4,11,566.01
4,13,214.98
4,14,178.47
5,6,661.86
5,7,357.32
5,8,337.09
5,9,836.63
5,10,848.48
5,11,197.62
5,13,804.62
5,14,863.29
6,7,315.53
6,8,330.28
6,9,176.08
6,10,188.10
6,11,465.91
6,13,150.27
6,14,239.01
7,8,25.06
7,9,491.43
7,10,503.47
7,11,160.52
7,13,464.52
7,14,539.81
8,9,506.36
8,10,518.37
8,11,139.56
8,13,478.03
8,14,549.99
9,10,12.04
9,11,641.46
9,13,43.27
9,14,123.17
10,11,653.39
10,13,51.62
10,14,119.85
11,13,610.92
11,14,675.54
13,14,106.10
