Player1_ID,Player2_ID,Distance
4,5,644.29
4,6,198.43
4,7,223.23
4,8,246.87
4,9,294.27
4,11,489.31
4,13,226.74
4,14,198.49
4,38,189.93
4,43,247.95
5,6,667.39
5,7,504.62
5,8,462.85
5,9,847.85
5,11,163.77
5,13,754.72
5,14,793.67
5,38,626.20
5,43,728.10
6,7,162.79
6,8,204.56
6,9,180.74
6,11,503.64
6,13,88.14
6,14,152.95
6,38,41.23
6,43,67.01
7,8,41.77
7,9,343.43
7,11,340.91
7,13,250.46
7,14,299.42
7,38,121.66
7,43,224.52
8,9,385.19
8,11,299.15
8,13,292.18
8,14,339.33
8,38,163.42
8,43,266.00
9,11,684.08
9,13,93.17
9,14,102.04
9,38,221.78
9,43,127.01
11,13,590.95
11,14,630.97
11,38,462.45
11,43,564.67
13,14,87.92
13,38,128.88
13,43,50.21
14,38,186.26
14,43,137.61
38,43,106.07
