Player1_ID,Player2_ID,Distance
4,5,673.86
4,6,217.08
4,7,374.37
4,8,336.95
4,9,239.93
4,10,258.81
4,11,522.86
4,13,219.48
4,14,193.83
4,38,238.44
4,43,268.29
5,6,637.41
5,7,361.56
5,8,392.04
5,9,788.33
5,10,798.21
5,11,169.52
5,13,755.91
5,14,817.23
5,38,621.44
5,43,770.87
6,7,279.46
6,8,245.93
6,9,153.26
6,10,161.28
6,11,468.68
6,13,122.00
6,14,210.58
6,38,26.40
6,43,134.26
7,8,37.95
7,9,432.45
7,10,440.67
7,11,192.07
7,13,400.62
7,14,474.69
7,38,261.43
7,43,411.10
8,9,398.25
8,10,407.16
8,11,222.89
8,13,366.16
8,14,437.90
8,38,229.40
8,43,378.89
9,10,18.97
9,11,620.38
9,13,32.57
9,14,96.15
9,38,174.14
9,43,48.83
10,11,629.78
10,13,46.40
10,14,110.39
10,38,180.34
10,43,40.50
11,13,588.09
11,14,653.56
11,38,452.21
11,43,601.77
13,14,106.08
13,38,144.01
13,43,50.09
14,38,236.09
14,43,144.63
38,43,149.68
