Player1_ID,Player2_ID,Distance
4,5,648.78
4,6,201.09
4,7,296.66
4,8,281.09
4,9,247.33
4,11,494.43
4,13,217.47
4,14,199.65
4,38,216.12
4,43,261.28
5,6,655.35
5,7,420.47
5,8,429.53
5,9,785.25
5,11,167.11
5,13,737.99
5,14,797.44
5,38,622.83
5,43,740.33
6,7,236.66
6,8,226.21
6,9,130.65
6,11,488.35
6,13,84.02
6,14,167.94
6,38,37.64
6,43,90.70
7,8,15.62
7,9,367.30
7,11,253.44
7,13,320.41
7,14,390.95
7,38,202.79
7,43,319.91
8,9,356.67
8,11,262.43
8,13,309.59
8,14,378.11
8,38,193.31
8,43,311.01
9,11,618.41
9,13,47.30
9,14,83.52
9,38,166.01
9,43,66.85
11,13,571.18
11,14,632.86
11,38,455.72
11,43,573.25
13,14,98.29
13,38,120.34
13,43,49.82
14,38,205.39
14,43,142.00
38,43,117.99
