Player1_ID,Player2_ID,Distance
4,5,920.37
4,6,380.06
4,7,631.40
4,8,738.32
4,9,296.00
4,10,302.68
4,11,704.95
4,13,236.01
4,14,168.96
5,6,699.78
5,7,363.07
5,8,271.71
5,9,1061.08
5,10,925.56
5,11,263.10
5,13,958.50
5,14,986.09
6,7,343.13
6,8,451.76
6,9,376.70
6,10,230.67
6,11,440.55
6,13,282.78
6,14,341.48
7,8,111.07
7,9,715.63
7,10,573.13
7,11,99.98
7,13,616.34
7,14,658.00
8,9,825.91
8,10,682.31
8,11,53.24
8,13,727.09
8,14,769.01
9,10,150.08
9,11,809.62
9,13,103.79
9,14,127.39
10,11,669.36
10,13,82.88
10,14,169.40
11,13,708.93
11,14,745.68
13,14,87.13
