Player1_ID,Player2_ID,Distance
4,5,754.35
4,6,252.72
4,7,466.96
4,8,494.08
4,9,274.19
4,10,254.70
4,11,582.29
4,13,221.82
4,14,178.23
5,6,667.96
5,7,366.72
5,8,322.89
5,9,876.37
5,10,849.78
5,11,201.30
5,13,823.19
5,14,875.45
6,7,311.97
6,8,352.64
6,9,209.94
6,10,184.32
6,11,469.31
6,13,163.15
6,14,246.84
7,8,43.91
7,9,521.72
7,10,496.28
7,11,165.60
7,13,473.83
7,14,543.49
8,9,562.57
8,10,536.84
8,11,121.71
8,13,513.44
8,14,579.78
9,10,27.29
9,11,678.78
9,13,60.83
9,14,124.34
10,11,652.54
10,13,35.23
10,14,119.10
11,13,627.37
11,14,686.57
13,14,105.00
