Player1_ID,Player2_ID,Distance
4,5,775.23
4,6,264.11
4,7,485.79
4,8,536.98
4,9,275.63
4,10,262.71
4,11,594.09
4,13,216.72
4,14,183.22
5,6,672.95
5,7,360.01
5,8,301.68
5,9,904.16
5,10,867.02
5,11,211.14
5,13,837.77
5,14,900.30
6,7,320.76
6,8,381.08
6,9,234.06
6,10,196.16
6,11,464.25
6,13,175.56
6,14,266.27
7,8,60.42
7,9,554.80
7,10,516.92
7,11,148.95
7,13,493.24
7,14,570.20
8,9,615.07
8,10,577.22
8,11,92.01
8,13,553.09
8,14,628.46
9,10,38.05
9,11,697.11
9,13,72.62
9,14,118.70
10,11,659.59
10,13,47.01
10,14,128.80
11,13,632.61
11,14,701.73
13,14,105.42
