Player1_ID,Player2_ID,Distance
4,5,854.00
4,6,317.19
4,7,557.83
4,8,647.81
4,9,288.86
4,10,284.09
4,11,659.46
4,13,226.43
4,14,172.65
5,6,699.67
5,7,367.29
5,8,287.80
5,9,991.47
5,10,906.32
5,11,235.54
5,13,896.69
5,14,946.29
6,7,338.95
6,8,431.22
6,9,299.96
6,10,209.30
6,11,468.40
6,13,214.03
6,14,294.41
7,8,94.00
7,9,637.42
7,10,548.15
7,11,131.95
7,13,546.48
7,14,610.36
8,9,730.47
8,10,640.52
8,11,62.24
8,13,640.12
8,14,704.31
9,10,93.90
9,11,764.67
9,13,97.06
9,14,119.68
10,11,676.92
10,13,58.42
10,14,149.97
11,13,671.90
11,14,729.89
13,14,98.41
