Player1_ID,Player2_ID,Distance
4,5,673.78
4,6,215.64
4,7,366.01
4,8,330.73
4,9,241.75
4,10,258.21
4,11,520.90
4,13,218.22
4,14,191.73
4,38,236.55
4,43,268.03
5,6,643.47
5,7,371.65
5,8,397.52
5,9,788.98
5,10,800.90
5,11,171.74
5,13,754.93
5,14,816.13
5,38,624.32
5,43,770.18
6,7,275.36
6,8,246.34
6,9,147.41
6,10,157.99
6,11,472.59
6,13,115.02
6,14,204.85
6,38,28.30
6,43,127.77
7,8,35.34
7,9,422.62
7,10,433.32
7,11,199.92
7,13,389.49
7,14,464.00
7,38,254.17
7,43,400.13
8,9,392.92
8,10,404.21
8,11,226.29
8,13,359.36
8,14,430.91
8,38,226.81
8,43,372.67
9,10,16.64
9,11,618.78
9,13,34.54
9,14,99.32
9,38,171.05
9,43,47.80
10,11,630.34
10,13,49.09
10,14,109.11
10,38,180.28
10,43,44.94
11,13,584.96
11,14,650.48
11,38,452.91
11,43,598.87
13,14,106.79
13,38,140.04
13,43,51.09
14,38,232.82
14,43,146.37
38,43,146.01
