Player1_ID,Player2_ID,Distance
4,5,765.29
4,6,263.71
4,7,473.93
4,8,514.84
4,9,277.16
4,10,256.63
4,11,588.37
4,13,219.66
4,14,185.91
5,6,669.46
5,7,364.05
5,8,314.01
5,9,893.56
5,10,861.45
5,11,207.10
5,13,832.91
5,14,893.23
6,7,312.86
6,8,363.50
6,9,226.99
6,10,195.83
6,11,464.76
6,13,174.65
6,14,264.09
7,8,50.96
7,9,539.81
7,10,508.43
7,11,156.97
7,13,484.20
7,14,559.36
8,9,590.37
8,10,558.90
8,11,107.38
8,13,534.16
8,14,607.51
9,10,32.31
9,11,690.49
9,13,68.01
9,14,120.42
10,11,658.62
10,13,39.12
10,14,118.96
11,13,631.79
11,14,698.73
13,14,104.66
