Player1_ID,Player2_ID,Distance
4,5,687.78
4,6,218.58
4,7,155.36
4,8,194.73
4,9,334.45
4,11,500.36
4,13,245.20
4,14,174.23
4,43,238.73
4,64,602.70
4,65,679.61
5,6,755.59
5,7,711.88
5,8,575.40
5,9,958.99
5,11,193.75
5,13,835.01
5,14,812.45
5,43,732.89
5,64,112.00
5,65,12.21
6,7,67.12
6,8,181.73
6,9,207.41
6,11,562.51
6,13,82.87
6,14,114.04
6,43,38.90
6,64,652.15
6,65,750.35
7,8,138.18
7,9,247.76
7,11,518.14
7,13,126.87
7,14,109.44
7,43,83.49
7,64,612.05
7,65,705.89
8,9,383.69
8,11,381.84
8,13,259.65
8,14,244.98
8,43,165.48
8,64,474.24
8,65,569.79
9,11,765.31
9,13,125.00
9,14,162.11
9,43,238.38
9,64,857.52
9,65,953.21
11,13,641.49
11,14,619.08
11,43,540.86
11,64,103.62
11,65,187.95
13,14,82.57
13,43,116.71
13,64,732.85
13,65,829.44
14,43,152.43
14,64,715.59
14,65,805.85
43,64,627.63
43,65,728.13
64,65,111.61
