Player1_ID,Player2_ID,Distance
1,3,688.16
1,4,574.92
1,5,379.95
1,6,817.66
1,7,1253.04
1,8,1015.72
1,10,178.85
1,11,53.15
1,13,427.38
1,14,755.97
1,16,368.65
1,18,1125.31
1,24,389.12
1,25,559.30
1,33,68.94
3,4,267.44
3,5,318.78
3,6,158.45
3,7,565.11
3,8,393.86
3,10,766.26
3,11,682.23
3,13,282.66
3,14,183.10
3,16,420.52
3,18,469.09
3,24,593.86
3,25,327.29
3,33,722.38
4,5,318.99
4,6,303.22
4,7,746.61
4,8,657.60
4,10,706.38
4,11,549.59
4,13,173.97
4,14,206.65
4,16,219.33
4,18,572.01
4,24,354.54
4,25,60.00
4,33,585.08
5,6,464.74
5,7,881.55
5,8,638.98
5,10,447.76
5,11,384.13
5,13,152.16
5,14,431.03
5,16,260.10
5,18,779.93
5,24,433.29
5,25,344.42
5,33,424.53
6,7,448.00
6,8,400.36
6,10,911.22
6,11,805.00
6,13,393.10
6,14,109.12
6,16,505.93
6,18,315.28
6,24,657.45
6,25,357.75
6,33,844.07
7,8,394.09
7,10,1325.91
7,11,1245.27
7,13,836.53
7,14,540.64
7,16,953.92
7,18,244.90
7,24,1100.50
7,25,796.72
7,33,1285.07
8,10,1044.56
8,11,1023.03
8,13,661.70
8,14,504.50
8,16,807.69
8,18,495.57
8,24,985.63
8,25,717.53
8,33,1063.37
10,11,231.28
10,13,541.42
10,14,866.24
10,16,519.77
10,18,1225.70
10,24,565.63
10,25,701.52
10,33,231.66
11,13,412.10
11,14,737.57
11,16,336.87
11,18,1108.52
11,24,340.41
11,25,529.28
11,33,40.52
13,14,329.20
13,16,149.58
13,18,697.96
13,24,333.29
13,25,192.75
13,33,451.00
14,16,420.90
14,18,371.44
14,24,559.87
14,25,256.31
14,33,775.26
16,18,790.31
16,24,184.02
16,25,192.59
16,33,370.04
18,24,914.14
18,25,612.51
18,33,1146.46
24,25,304.31
24,33,357.25
25,33,562.62
