Player1_ID,Player2_ID,Distance
1,3,502.02
1,4,625.66
1,5,267.91
1,6,927.11
1,7,1271.02
1,8,1098.64
1,10,86.16
1,11,179.23
1,13,548.02
1,14,991.33
1,16,285.78
1,18,1247.38
1,25,573.76
1,33,154.55
1,47,243.24
1,49,327.37
3,4,197.04
3,5,246.36
3,6,428.12
3,7,769.04
3,8,614.12
3,10,580.15
3,11,370.47
3,13,126.53
3,14,501.89
3,16,313.80
3,18,754.92
3,25,211.25
3,33,390.24
3,47,346.77
3,49,283.75
4,5,408.06
4,6,337.62
4,7,686.85
4,8,611.02
4,10,710.38
4,11,460.68
4,13,82.86
4,14,376.94
4,16,367.99
4,18,631.14
4,25,78.24
4,33,485.12
4,47,412.44
4,49,324.68
5,6,674.14
5,7,1011.24
5,8,830.76
5,10,339.27
5,11,196.88
5,13,325.24
5,14,747.59
5,16,221.14
5,18,1001.23
5,25,379.67
5,33,203.83
5,47,219.49
5,49,229.84
6,7,350.95
6,8,322.09
6,10,1007.16
6,11,778.97
6,13,393.95
6,14,102.80
6,16,696.69
6,18,330.76
6,25,414.31
6,33,801.77
6,47,738.97
6,49,655.34
7,8,298.41
7,10,1348.77
7,11,1128.28
7,13,744.85
7,14,325.34
7,16,1047.57
7,18,179.35
7,25,762.09
7,33,1150.65
7,47,1089.64
7,49,1006.29
8,10,1167.58
8,11,983.97
8,13,639.20
8,14,383.55
8,16,924.09
8,18,431.57
8,25,688.41
8,33,1002.79
8,47,959.86
8,49,889.05
10,11,264.78
10,13,631.95
10,14,1073.67
10,16,371.30
10,18,1329.48
10,25,659.56
10,33,239.83
10,47,328.09
10,49,413.26
11,13,388.33
11,14,834.29
11,16,106.55
11,18,1090.08
11,25,402.14
11,33,25.30
11,47,65.12
11,49,148.77
13,14,446.04
13,16,302.74
13,18,702.01
13,25,86.37
13,33,412.08
13,47,345.25
13,49,261.68
14,16,744.69
14,18,256.16
14,25,447.56
14,33,858.11
14,47,788.77
14,49,701.58
16,18,999.12
16,25,303.53
16,33,131.49
16,47,45.71
16,49,44.41
18,25,698.95
18,33,1114.01
18,47,1043.56
18,49,955.64
25,33,427.18
25,47,348.97
25,49,259.28
33,47,88.81
33,49,174.00
47,49,90.09
