Player1_ID,Player2_ID,Distance
1,3,820.03
1,4,701.53
1,5,579.43
1,6,840.84
1,7,1358.37
1,8,1038.38
1,9,164.14
1,10,276.52
1,11,86.83
1,13,470.20
1,14,679.10
1,16,601.84
1,18,1209.35
1,24,484.46
1,25,699.71
3,4,353.67
3,5,259.62
3,6,136.03
3,7,538.37
3,8,381.08
3,9,773.45
3,10,862.38
3,11,842.10
3,13,375.74
3,14,286.92
3,16,380.28
3,18,439.80
3,24,787.69
3,25,402.19
4,5,387.18
4,6,256.20
4,7,787.12
4,8,733.33
4,9,591.12
4,10,854.91
4,11,686.37
4,13,263.93
4,14,76.79
4,16,99.73
4,18,552.61
4,24,483.26
4,25,48.55
5,6,336.04
5,7,788.29
5,8,484.00
5,9,562.84
5,10,602.77
5,11,614.47
5,13,217.75
5,14,313.34
5,16,343.37
5,18,693.20
5,24,666.18
5,25,426.26
6,7,547.43
6,8,504.58
6,9,768.32
6,10,923.71
6,11,849.11
6,13,372.51
6,14,208.54
6,16,312.97
6,18,371.14
6,24,727.32
6,25,302.19
7,8,509.12
7,9,1306.39
7,10,1381.73
7,11,1379.19
7,13,906.33
7,14,753.66
7,16,858.29
7,18,308.21
7,24,1269.34
7,25,826.18
8,9,1043.93
8,10,978.23
8,11,1086.02
8,13,687.53
8,14,663.15
8,16,747.14
8,18,627.88
8,24,1133.00
8,25,781.86
9,10,432.59
9,11,104.00
9,13,400.05
9,14,583.80
9,16,493.00
9,18,1126.17
9,24,320.36
9,25,580.49
10,11,362.11
10,13,593.04
10,14,810.91
10,16,760.99
10,18,1291.56
10,24,748.28
10,25,867.08
11,13,476.85
11,14,673.34
11,16,587.21
11,18,1212.50
11,24,414.31
11,25,678.61
13,14,218.81
13,16,178.04
13,18,739.25
13,24,449.62
13,25,283.43
14,16,104.69
14,18,543.31
14,24,518.79
14,25,122.71
16,18,641.28
16,24,414.80
16,25,106.61
18,24,1029.58
18,25,581.87
24,25,448.52
