Player1_ID,Player2_ID,Distance
1,3,422.09
1,4,682.08
1,5,229.00
1,6,929.00
1,7,1151.62
1,8,1075.26
1,11,293.20
1,13,552.38
1,14,1042.81
1,16,270.90
1,18,1264.87
1,25,674.34
1,33,168.91
1,49,320.26
1,57,139.18
1,59,99.46
1,63,165.47
3,4,290.90
3,5,214.22
3,6,508.00
3,7,729.55
3,8,664.08
3,11,167.61
3,13,165.08
3,14,627.51
3,16,228.88
3,18,848.68
3,25,302.24
3,33,279.15
3,49,210.80
3,57,560.09
3,59,520.46
3,63,584.34
4,5,500.26
4,6,289.64
4,7,513.02
4,8,532.29
4,11,389.86
4,13,131.32
4,14,371.40
4,16,427.14
4,18,591.20
4,25,47.76
4,33,517.63
4,49,382.10
4,57,820.74
4,59,774.35
4,63,847.54
5,6,718.47
5,7,936.10
5,8,848.39
5,11,167.26
5,13,369.79
5,14,841.11
5,16,201.43
5,18,1061.75
5,25,504.51
5,33,154.98
5,49,231.40
5,57,359.48
5,59,327.83
5,63,380.94
6,7,227.07
6,8,273.39
6,11,649.22
6,13,393.01
6,14,141.61
6,16,696.78
6,18,347.84
6,25,327.04
6,33,775.47
6,49,656.40
6,57,1067.61
6,59,1026.32
6,63,1092.20
7,8,222.78
7,11,875.31
7,13,620.08
7,14,178.22
7,16,923.66
7,18,190.23
7,25,546.50
7,33,1000.87
7,49,883.46
7,57,1289.58
7,59,1249.68
7,63,1313.50
8,11,827.06
8,13,601.63
8,14,336.10
8,16,883.75
8,18,412.15
8,25,576.60
8,33,943.15
8,49,851.87
8,57,1207.84
8,59,1174.71
8,63,1228.71
11,13,262.00
11,14,755.24
11,16,62.63
11,18,977.09
11,25,381.15
11,33,128.04
11,49,67.36
11,57,431.24
11,59,384.51
11,63,458.39
13,14,493.41
13,16,304.80
13,18,715.14
13,25,137.20
13,33,390.02
13,49,263.40
13,57,691.35
13,59,645.95
13,63,717.81
14,16,796.91
14,18,222.08
14,25,396.35
14,33,883.14
14,49,752.93
14,57,1181.98
14,59,1138.10
14,63,1207.64
16,18,1017.89
16,25,412.40
16,33,103.08
16,49,49.40
16,57,404.01
16,59,353.87
16,63,432.33
18,25,612.57
18,33,1105.05
18,49,973.29
18,57,1404.04
18,59,1360.16
18,63,1429.67
25,33,507.34
25,49,365.35
25,57,811.98
25,59,764.01
25,63,839.38
33,49,152.07
33,57,304.80
33,59,256.88
33,63,332.52
49,57,453.26
49,59,402.87
49,63,481.63
57,59,54.20
57,63,29.15
59,63,83.23
