Player1_ID,Player2_ID,Distance
1,3,429.26
1,4,683.91
1,5,247.78
1,6,945.93
1,7,1219.34
1,8,1101.22
1,11,283.55
1,13,567.51
1,14,1044.89
1,16,281.26
1,18,1295.04
1,25,671.62
1,33,172.41
1,49,322.18
1,57,115.73
1,59,99.20
3,4,287.02
3,5,199.68
3,6,518.00
3,7,790.11
3,8,682.63
3,11,186.23
3,13,173.83
3,14,623.10
3,16,229.99
3,18,872.30
3,25,296.29
3,33,284.31
3,49,208.04
3,57,542.89
3,59,527.53
4,5,481.54
4,6,301.90
4,7,576.97
4,8,552.38
4,11,402.27
4,13,118.00
4,14,370.95
4,16,419.27
4,18,618.64
4,25,51.48
4,33,516.40
4,49,378.70
4,57,799.60
4,59,776.35
5,6,714.42
5,7,982.37
5,8,854.49
5,11,158.24
5,13,364.31
5,14,822.34
5,16,200.69
5,18,1071.06
5,25,482.84
5,33,161.91
5,49,217.57
5,57,354.80
5,59,346.59
6,7,278.47
6,8,283.89
6,11,677.50
6,13,395.20
6,14,130.48
6,16,704.05
6,18,361.44
6,25,343.68
6,33,789.49
6,49,666.00
6,57,1060.40
6,59,1043.15
7,8,243.66
7,11,954.93
7,13,673.67
7,14,231.41
7,16,982.35
7,18,184.27
7,25,614.76
7,33,1066.13
7,49,944.45
7,57,1332.83
7,59,1317.35
8,11,864.74
8,13,615.02
8,14,345.33
8,16,901.66
8,18,424.90
8,25,601.10
8,33,966.92
8,49,869.30
8,57,1209.05
8,59,1200.40
11,13,288.01
11,14,768.32
11,16,50.33
11,18,1018.08
11,25,388.12
11,33,114.16
11,49,59.62
11,57,398.70
11,59,374.14
13,14,480.42
13,16,309.90
13,18,730.08
13,25,122.58
13,33,402.02
13,49,271.06
13,57,683.24
13,59,661.09
14,16,789.02
14,18,250.16
14,25,400.93
14,33,882.15
14,49,748.97
14,57,1160.35
14,59,1140.14
16,18,1037.74
16,25,399.28
16,33,109.66
16,49,41.77
16,57,393.39
16,59,364.53
18,25,644.60
18,33,1132.02
18,49,997.32
18,57,1410.50
18,59,1390.26
25,33,501.26
25,49,357.81
25,57,786.82
25,59,761.36
33,49,149.97
33,57,286.20
33,59,260.23
49,57,434.84
49,59,406.26
57,59,42.49
