Player1_ID,Player2_ID,Distance
1,3,434.04
1,4,686.88
1,5,254.34
1,6,952.84
1,7,1247.31
1,8,1112.76
1,11,280.63
1,13,571.59
1,14,1049.01
1,16,286.64
1,18,1300.34
1,25,671.07
1,33,173.46
1,49,327.76
1,51,98.08
1,57,109.18
3,4,284.30
3,5,198.18
3,6,520.00
3,7,813.28
3,8,689.87
3,11,191.65
3,13,172.43
3,14,622.25
3,16,229.99
3,18,872.86
3,25,291.67
3,33,289.34
3,49,205.85
3,51,531.36
3,57,540.63
4,5,477.85
4,6,304.55
4,7,600.66
4,8,558.64
4,11,408.26
4,13,116.76
4,14,371.52
4,16,417.35
4,18,620.17
4,25,55.01
4,33,519.18
4,49,375.70
4,51,784.53
4,57,796.06
5,6,714.55
5,7,1003.39
5,8,859.33
5,11,155.76
5,13,362.00
5,14,819.86
5,16,202.43
5,18,1070.01
5,25,476.81
5,33,167.72
5,49,217.27
5,51,347.07
5,57,354.19
6,7,299.54
6,8,287.76
6,11,687.07
6,13,397.83
6,14,128.89
6,16,706.00
6,18,360.85
6,25,350.44
6,33,796.56
6,49,666.49
6,51,1050.62
6,57,1060.27
7,8,253.40
7,11,985.58
7,13,697.36
7,14,252.11
7,16,1005.43
7,18,183.10
7,25,642.41
7,33,1094.41
7,49,966.02
7,51,1344.59
7,57,1353.63
8,11,878.35
8,13,622.07
8,14,348.76
8,16,908.80
8,18,426.97
8,25,611.36
8,33,979.17
8,49,874.55
8,51,1206.39
8,57,1213.19
11,13,295.00
11,14,775.23
11,16,50.01
11,18,1026.02
11,25,390.49
11,33,111.04
11,49,63.63
11,51,377.36
11,57,389.52
13,14,480.34
13,16,309.07
13,18,731.02
13,25,119.55
13,33,406.00
13,49,268.90
13,51,669.46
13,57,680.72
14,16,787.94
14,18,251.34
14,25,405.52
14,33,886.14
14,49,746.68
14,51,1147.09
14,57,1157.66
16,18,1037.46
16,25,393.30
16,33,113.60
16,49,42.43
16,51,379.80
16,57,393.12
18,25,649.85
18,33,1137.00
18,49,995.87
18,51,1398.42
18,57,1409.00
25,33,500.10
25,49,350.96
25,51,767.79
25,57,780.01
33,49,154.31
33,51,268.25
33,57,281.04
49,51,421.65
49,57,434.82
51,57,15.62
