Player1_ID,Player2_ID,Distance
1,3,725.36
1,4,602.08
1,5,417.73
1,6,814.55
1,7,1278.33
1,8,1024.93
1,9,64.28
1,10,197.65
1,11,56.57
1,13,430.76
1,14,734.42
1,16,408.47
1,18,1140.11
1,24,404.75
1,25,588.53
1,33,85.91
3,4,289.29
3,5,320.12
3,6,131.14
3,7,553.03
3,8,385.16
3,9,736.16
3,10,805.86
3,11,721.34
3,13,316.86
3,14,182.18
3,16,424.12
3,18,450.85
3,24,639.36
3,25,347.03
3,33,750.67
4,5,332.75
4,6,285.66
4,7,756.76
4,8,673.49
4,9,587.99
4,10,744.50
4,11,576.64
4,13,196.58
4,14,165.15
4,16,203.31
4,18,563.85
4,24,380.97
4,25,57.80
4,33,594.83
5,6,430.28
5,7,869.50
5,8,612.31
5,9,440.22
5,10,485.93
5,11,424.38
5,13,156.63
5,14,389.06
5,16,277.54
5,18,762.53
5,24,475.46
5,25,361.46
5,33,458.34
6,7,478.66
6,8,424.92
6,9,817.09
6,10,913.67
6,11,803.25
6,13,387.00
6,14,125.40
6,16,465.93
6,18,332.38
6,24,664.65
6,25,339.49
6,33,829.04
7,8,417.35
7,9,1287.36
7,10,1351.27
7,11,1272.84
7,13,860.43
7,14,591.66
7,16,944.46
7,18,263.07
7,24,1137.63
7,25,805.41
7,33,1300.92
8,9,1052.03
8,10,1046.98
8,11,1036.09
8,13,676.21
8,14,540.55
8,16,798.31
8,18,522.97
8,24,1017.41
8,25,731.29
8,33,1070.54
9,10,257.61
9,11,16.12
9,13,430.17
9,14,729.21
9,16,388.07
9,18,1137.45
9,24,354.61
9,25,568.59
9,33,23.32
10,11,253.44
10,13,554.36
10,14,854.21
10,16,569.36
10,18,1245.84
10,24,599.71
10,25,742.21
10,33,274.88
11,13,416.48
11,14,716.44
11,16,377.72
11,18,1124.42
11,24,353.07
11,25,558.39
11,33,38.21
13,14,304.53
13,16,133.36
13,18,709.42
13,24,349.99
13,25,212.61
13,33,442.07
14,16,358.62
14,18,408.83
14,24,546.12
14,25,216.12
14,33,738.82
16,18,765.04
16,24,219.91
16,25,180.69
16,33,393.40
18,24,934.50
18,25,602.94
18,33,1147.45
24,25,333.55
24,33,346.34
25,33,573.33
