Player1_ID,Player2_ID,Distance
1,3,485.00
1,4,672.41
1,5,272.28
1,6,958.35
1,7,1287.88
1,8,1127.60
1,10,90.52
1,11,237.49
1,13,574.16
1,14,1034.57
1,16,296.07
1,18,1292.64
1,25,625.99
1,33,179.43
1,49,348.39
3,4,235.08
3,5,227.54
3,6,475.34
3,7,802.88
3,8,657.95
3,10,570.32
3,11,284.54
3,13,142.61
3,14,559.20
3,16,278.15
3,18,815.32
3,25,232.78
3,33,341.41
3,49,239.27
4,5,447.35
4,6,322.27
4,7,656.27
4,8,593.26
4,10,762.34
4,11,440.02
4,13,101.02
4,14,372.24
4,16,398.72
4,18,628.34
4,25,73.88
4,33,501.96
4,49,343.06
5,6,701.40
5,7,1024.38
5,8,855.50
5,10,350.99
5,11,163.57
5,13,346.60
5,14,786.74
5,16,214.11
5,18,1042.70
5,25,421.04
5,33,185.73
5,49,225.96
6,7,336.19
6,8,313.96
6,10,1045.00
6,11,740.06
6,13,399.46
6,14,111.87
6,16,709.37
6,18,345.21
6,25,394.01
6,33,801.39
6,49,655.57
7,8,284.26
7,10,1372.76
7,11,1074.57
7,13,735.62
7,14,301.76
7,16,1045.40
7,18,177.18
7,25,726.09
7,33,1135.50
7,49,991.74
8,10,1205.16
8,11,942.48
8,13,640.20
8,14,374.35
8,16,929.85
8,18,432.33
8,25,666.83
8,33,998.86
8,49,882.57
10,11,327.94
10,13,663.69
10,14,1123.00
10,16,385.53
10,18,1380.94
10,25,716.46
10,33,269.26
10,49,438.46
11,13,345.07
11,14,808.22
11,16,67.80
11,18,1066.06
11,25,389.68
11,33,62.01
11,49,112.51
13,14,463.16
13,16,310.06
13,18,721.01
13,25,91.79
13,33,407.04
13,49,256.12
14,16,770.47
14,18,258.12
14,25,436.68
14,33,870.19
14,49,715.05
16,18,1027.06
16,25,341.77
16,33,116.76
16,49,56.08
18,25,689.64
18,33,1128.04
18,49,971.38
25,33,450.80
25,49,285.70
33,49,169.25
