Player1_ID,Player2_ID,Distance
1,3,633.67
1,4,558.92
1,5,341.74
1,6,830.44
1,7,1231.11
1,8,1013.20
1,10,147.65
1,11,81.49
1,13,444.54
1,14,801.31
1,16,327.00
1,18,1125.63
1,24,388.82
1,25,532.78
1,33,62.39
3,4,222.32
3,5,302.03
3,6,211.03
3,7,597.57
3,8,427.65
3,10,707.01
3,11,603.45
3,13,216.53
3,14,223.52
3,16,396.55
3,18,515.16
3,24,502.02
3,25,284.30
3,33,663.21
4,5,312.60
4,6,319.74
4,7,728.28
4,8,635.89
4,10,670.58
4,11,504.05
4,13,137.90
4,14,261.26
4,16,248.01
4,18,582.93
4,24,309.05
4,25,64.38
4,33,568.34
5,6,509.58
5,7,897.05
5,8,673.10
5,10,404.98
5,11,329.19
5,13,175.07
5,14,499.16
5,16,237.92
5,18,812.76
5,24,378.11
5,25,325.59
5,33,381.24
6,7,411.10
6,8,369.39
6,10,913.59
6,11,791.22
6,13,390.08
6,14,88.64
6,16,555.48
6,18,304.21
6,24,628.66
6,25,379.73
6,33,853.56
7,8,363.05
7,10,1300.29
7,11,1197.57
7,13,798.33
7,14,470.77
7,16,966.55
7,18,223.02
7,24,1035.35
7,25,785.35
7,33,1258.73
8,10,1048.98
8,11,1000.70
8,13,641.34
8,14,457.93
8,16,821.44
8,18,467.17
8,24,929.45
8,25,700.26
8,33,1054.32
10,11,229.13
10,13,543.80
10,14,896.18
10,16,457.13
10,18,1215.41
10,24,533.52
10,25,653.60
10,33,193.79
11,13,401.28
11,14,754.91
11,16,262.15
11,18,1080.20
11,24,309.71
11,25,471.56
11,33,64.33
13,14,356.81
13,16,180.31
13,18,681.20
13,24,296.45
13,25,154.98
13,33,464.00
14,16,507.00
14,18,325.30
14,24,565.11
14,25,315.34
14,33,818.53
16,18,830.58
16,24,140.25
16,25,209.80
16,33,326.14
18,24,876.26
18,25,631.09
18,33,1143.79
24,25,250.00
24,33,365.17
25,33,535.72
