Player1_ID,Player2_ID,Distance
1,3,689.05
1,4,576.19
1,5,378.55
1,6,820.71
1,7,1254.04
1,8,1017.00
1,10,172.15
1,11,58.24
1,13,431.48
1,14,762.05
1,16,369.53
1,18,1127.29
1,24,389.98
1,25,561.54
1,33,68.54
3,4,266.60
3,5,320.76
3,6,159.51
3,7,565.15
3,8,394.57
3,10,763.65
3,11,678.54
3,13,279.50
3,14,183.77
3,16,419.51
3,18,469.19
3,24,590.44
3,25,325.90
3,33,722.10
4,5,319.24
4,6,305.01
4,7,746.93
4,8,657.47
4,10,702.17
4,11,544.98
4,13,171.90
4,14,211.49
4,16,219.39
4,18,573.07
4,24,351.92
4,25,59.41
4,33,585.29
5,6,468.28
5,7,883.48
5,8,641.76
5,10,443.10
5,11,379.23
5,13,153.01
5,14,436.61
5,16,257.78
5,18,782.20
5,24,429.07
5,25,344.71
5,33,421.97
6,7,446.29
6,8,399.06
6,10,910.04
6,11,803.01
6,13,392.10
6,14,107.17
6,16,507.63
6,18,314.01
6,24,656.63
6,25,358.62
6,33,846.06
7,8,391.99
7,10,1323.41
7,11,1241.62
7,13,833.69
7,14,536.29
7,16,953.92
7,18,244.35
7,24,1098.28
7,25,796.14
7,33,1285.07
8,10,1044.18
8,11,1020.97
8,13,659.49
8,14,501.86
8,16,807.26
8,18,493.66
8,24,982.91
8,25,716.76
8,33,1063.58
10,11,230.11
10,13,540.27
10,14,867.35
10,16,514.35
10,18,1223.20
10,24,559.60
10,25,697.86
10,33,225.40
11,13,411.04
11,14,738.24
11,16,331.70
11,18,1105.18
11,24,335.22
11,25,525.43
11,33,43.57
13,14,331.15
13,16,150.81
13,18,695.84
13,24,332.34
13,25,191.88
13,33,454.00
14,16,425.79
14,18,367.39
14,24,562.02
14,25,260.00
14,33,780.33
16,18,791.31
16,24,182.04
16,25,193.85
16,33,370.04
18,24,912.97
18,25,612.65
18,33,1147.46
24,25,302.77
24,33,357.90
25,33,563.87
