Player1_ID,Player2_ID,Distance
1,3,568.18
1,4,574.33
1,5,297.32
1,6,877.01
1,7,1258.22
1,8,1056.22
1,10,105.21
1,11,97.69
1,13,498.27
1,14,896.23
1,16,297.13
1,18,1181.06
1,25,524.95
1,33,91.40
3,4,183.04
3,5,282.39
3,6,316.81
3,7,690.34
3,8,514.34
3,10,627.50
3,11,547.93
3,13,136.34
3,14,355.08
3,16,364.99
3,18,629.92
3,25,232.56
3,33,527.06
4,5,348.21
4,6,340.94
4,7,728.92
4,8,632.18
4,10,656.81
4,11,524.04
4,13,93.34
4,14,335.31
4,16,300.60
4,18,618.17
4,25,73.78
4,33,508.46
5,6,598.78
5,7,970.12
5,8,758.95
5,10,346.01
5,11,303.64
5,13,256.02
5,14,630.70
5,16,231.15
5,18,910.58
5,25,330.49
5,33,279.93
6,7,389.53
6,8,347.07
6,10,942.40
6,11,844.36
6,13,387.00
6,14,82.57
6,16,633.30
6,18,314.17
6,25,413.65
6,33,825.69
7,8,336.34
7,10,1316.12
7,11,1231.22
7,13,775.68
7,14,402.94
7,16,1022.78
7,18,202.78
7,25,800.49
7,33,1211.85
8,10,1093.35
8,11,1052.56
8,13,638.21
8,14,418.97
8,16,879.18
8,18,448.16
8,25,704.35
8,33,1030.24
10,11,201.56
10,13,574.82
10,14,968.48
10,16,394.79
10,18,1251.60
10,25,613.37
10,33,196.60
11,13,458.19
11,14,855.11
11,16,228.98
11,18,1140.01
11,25,466.74
11,33,24.04
13,14,398.45
13,16,248.96
13,18,683.57
13,25,106.08
13,33,440.29
14,16,635.44
14,18,285.14
14,25,403.49
14,33,838.01
16,18,918.77
16,25,238.92
16,33,217.25
18,25,683.47
18,33,1123.06
25,33,453.03
