Player1_ID,Player2_ID,Distance
1,3,711.48
1,4,591.06
1,5,400.48
1,6,810.03
1,7,1267.46
1,8,1018.27
1,10,199.25
1,11,51.01
1,13,423.00
1,14,735.10
1,16,392.42
1,18,1130.63
1,24,397.71
1,25,575.57
1,33,82.86
3,4,280.13
3,5,323.88
3,6,135.76
3,7,556.06
3,8,387.49
3,10,800.94
3,11,716.15
3,13,309.59
3,14,179.18
3,16,423.47
3,18,453.03
3,24,627.29
3,25,342.03
3,33,743.45
4,5,330.44
4,6,287.24
4,7,752.31
4,8,666.24
4,10,739.77
4,11,576.24
4,13,192.34
4,14,173.30
4,16,209.86
4,18,563.85
4,24,376.43
4,25,62.01
4,33,592.76
5,6,441.96
5,7,876.32
5,8,621.72
5,10,477.25
5,11,414.90
5,13,155.03
5,14,402.68
5,16,273.08
5,18,769.20
5,24,464.22
5,25,359.09
5,33,447.00
6,7,471.61
6,8,418.23
6,10,917.16
6,11,808.22
6,13,390.00
6,14,120.97
6,16,476.58
6,18,327.30
6,24,662.42
6,25,344.83
6,33,832.05
7,8,411.00
7,10,1349.47
7,11,1270.85
7,13,856.46
7,14,579.03
7,16,948.12
7,18,257.26
7,24,1128.48
7,25,804.69
7,33,1296.93
8,10,1050.20
8,11,1036.17
8,13,673.33
8,14,531.00
8,16,800.71
8,18,513.11
8,24,1009.05
8,25,728.25
8,33,1068.68
10,11,247.03
10,13,553.73
10,14,862.03
10,16,560.31
10,18,1244.22
10,24,595.36
10,25,736.00
10,33,268.51
11,13,418.48
11,14,727.19
11,16,371.77
11,18,1124.86
11,24,355.38
11,25,555.79
11,33,36.88
13,14,312.93
13,16,136.53
13,18,707.68
13,24,345.31
13,25,208.94
13,33,442.07
14,16,375.54
14,18,398.61
14,24,549.52
14,25,227.18
14,33,747.67
16,18,772.09
16,24,210.21
16,25,184.02
16,33,385.44
18,24,929.13
18,25,606.30
18,33,1146.03
24,25,324.87
24,33,348.07
25,33,568.91
