Player1_ID,Player2_ID,Distance
1,3,524.49
1,4,603.26
1,5,273.85
1,6,906.09
1,7,1266.20
1,8,1081.79
1,10,82.80
1,11,135.10
1,13,528.02
1,14,954.50
1,16,273.75
1,18,1217.57
1,25,537.74
1,33,132.41
1,47,234.71
1,49,302.03
3,4,181.08
3,5,264.33
3,6,385.88
3,7,741.82
3,8,577.44
3,10,588.00
3,11,447.79
3,13,116.02
3,14,446.43
3,16,341.42
3,18,705.09
3,25,209.15
3,33,434.59
3,47,378.81
3,49,330.65
4,5,388.62
4,6,339.47
4,7,704.88
4,8,619.45
4,10,678.62
4,11,494.54
4,13,85.00
4,14,363.06
4,16,355.62
4,18,624.10
4,25,88.59
4,33,486.49
4,47,400.45
4,49,332.95
5,6,650.11
5,7,1002.14
5,8,808.02
5,10,327.98
5,11,241.42
5,13,304.13
5,14,709.15
5,16,224.18
5,18,969.15
5,25,352.21
5,33,224.29
5,47,231.22
5,49,238.00
6,7,367.20
6,8,330.77
6,10,972.70
6,11,814.92
6,13,389.88
6,14,94.02
6,16,685.61
6,18,322.41
6,25,427.67
6,33,804.17
6,47,729.18
6,49,665.77
7,8,313.38
7,10,1329.06
7,11,1180.39
7,13,756.88
7,14,354.52
7,16,1052.72
7,18,187.97
7,25,792.23
7,33,1169.10
7,47,1096.15
7,49,1032.97
8,10,1132.18
8,11,1022.26
8,13,637.80
8,14,395.59
8,16,917.73
8,18,436.31
8,25,704.97
8,33,1008.04
8,47,956.12
8,49,904.67
10,11,217.59
10,13,601.10
10,14,1024.93
10,16,356.06
10,18,1287.48
10,25,616.17
10,33,215.20
10,47,317.47
10,49,384.36
11,13,426.92
11,14,854.34
11,16,145.80
11,18,1117.09
11,25,421.05
11,33,17.49
11,47,102.96
11,49,173.35
13,14,428.02
13,16,295.89
13,18,691.14
13,25,93.54
13,33,417.20
13,47,339.30
13,49,277.02
14,16,718.23
14,18,263.19
14,25,446.95
14,33,845.05
14,47,762.86
14,49,695.97
16,18,979.72
16,25,277.79
16,33,142.76
16,47,45.04
16,49,28.30
18,25,705.44
18,33,1108.00
18,47,1024.53
18,49,956.79
25,33,414.79
25,47,322.82
25,49,253.07
33,47,102.34
33,49,170.86
47,49,71.06
