Player1_ID,Player2_ID,Distance
1,3,727.36
1,4,604.46
1,5,422.45
1,6,815.74
1,7,1281.31
1,8,1027.78
1,9,69.07
1,10,208.41
1,11,61.07
1,13,427.00
1,14,727.27
1,16,415.59
1,18,1140.77
1,24,406.34
1,25,593.46
1,33,88.46
3,4,293.16
3,5,316.99
3,6,132.01
3,7,554.02
3,8,385.81
3,9,735.77
3,10,813.82
3,11,728.86
3,13,322.88
3,14,185.87
3,16,420.86
3,18,450.94
3,24,644.36
3,25,350.58
3,33,751.10
4,5,333.62
4,6,286.64
4,7,759.62
4,8,677.88
4,9,585.80
4,10,756.34
4,11,582.13
4,13,202.23
4,14,157.10
4,16,197.59
4,18,562.85
4,24,383.44
4,25,57.43
4,33,594.08
5,6,426.92
5,7,867.50
5,8,610.85
5,9,443.43
5,10,497.21
5,11,435.14
5,13,156.08
5,14,380.15
5,16,278.17
5,18,758.90
5,24,480.32
5,25,364.61
5,33,461.86
6,7,480.83
6,8,427.54
6,9,815.05
6,10,921.97
6,11,809.18
6,13,392.00
6,14,132.91
6,16,460.12
6,18,332.10
6,24,667.80
6,25,339.48
6,33,828.05
7,8,418.03
7,9,1287.66
7,10,1359.54
7,11,1281.10
7,13,867.38
7,14,602.73
7,16,940.81
7,18,267.25
7,24,1143.02
7,25,806.86
7,33,1302.09
8,9,1053.84
8,10,1052.75
8,11,1045.35
8,13,682.50
8,14,548.49
8,16,796.52
8,18,525.96
8,24,1023.16
8,25,735.25
8,33,1072.59
9,10,273.83
9,11,10.00
9,13,423.08
9,14,718.05
9,16,390.87
9,18,1134.37
9,24,350.04
9,25,568.59
9,33,22.20
10,11,267.59
10,13,559.66
10,14,855.93
10,16,585.57
10,18,1253.89
10,24,612.24
10,25,756.90
10,33,288.72
11,13,417.31
11,14,713.19
11,16,387.88
11,18,1129.28
11,24,353.10
11,25,565.83
11,33,32.20
13,14,301.24
13,16,129.36
13,18,713.84
13,24,350.31
13,25,219.54
13,33,436.11
14,16,343.59
14,18,416.88
14,24,540.50
14,25,207.52
14,33,728.87
16,18,758.02
16,24,227.04
16,25,178.19
16,33,397.94
18,24,936.30
18,25,600.09
18,33,1145.55
24,25,337.87
24,33,343.78
25,33,574.91
