Player1_ID,Player2_ID,Distance
1,3,729.33
1,4,602.60
1,5,424.99
1,6,812.95
1,7,1283.28
1,8,1026.19
1,9,70.06
1,10,211.90
1,11,62.03
1,13,424.68
1,14,722.62
1,16,415.12
1,18,1138.63
1,24,405.48
1,25,590.78
1,33,90.61
3,4,294.60
3,5,317.72
3,6,129.63
3,7,554.02
3,8,384.75
3,9,737.76
3,10,818.59
3,11,731.84
3,13,325.78
3,14,186.68
3,16,421.54
3,18,446.47
3,24,644.83
3,25,352.60
3,33,754.21
4,5,334.57
4,6,284.79
4,7,763.08
4,8,678.67
4,9,583.61
4,10,758.00
4,11,580.90
4,13,203.65
4,14,153.94
4,16,195.73
4,18,562.91
4,24,381.22
4,25,58.01
4,33,592.66
5,6,424.16
5,7,867.74
5,8,606.39
5,9,446.66
5,10,501.09
5,11,439.27
5,13,157.00
5,14,377.35
5,16,280.49
5,18,755.87
5,24,483.00
5,25,365.92
5,33,466.47
6,7,485.93
6,8,430.69
6,9,812.06
6,10,922.52
6,11,807.20
6,13,391.03
6,14,133.84
6,16,456.46
6,18,332.05
6,24,663.84
6,25,338.37
6,33,826.05
7,8,422.31
7,9,1289.65
7,10,1364.02
7,11,1284.09
7,13,870.99
7,14,609.38
7,16,942.28
7,18,268.00
7,24,1144.24
7,25,811.15
7,33,1305.17
8,9,1052.72
8,10,1052.52
8,11,1045.14
8,13,681.93
8,14,551.71
8,16,794.99
8,18,525.96
8,24,1021.64
8,25,736.65
8,33,1072.79
9,10,278.19
9,11,9.43
9,13,421.03
9,14,713.09
9,16,390.23
9,18,1132.17
9,24,348.42
9,25,565.43
9,33,23.60
10,11,271.71
10,13,560.15
10,14,854.89
10,16,588.39
10,18,1254.51
10,24,614.92
10,25,757.96
10,33,293.82
11,13,416.20
11,14,709.23
11,16,388.14
11,18,1128.06
11,24,352.03
11,25,563.60
11,33,33.02
13,14,299.23
13,16,129.47
13,18,714.00
13,24,349.86
13,25,220.78
13,33,435.23
14,16,338.42
14,18,419.75
14,24,535.11
14,25,205.29
14,33,724.79
16,18,756.02
16,24,227.04
16,25,175.87
16,33,398.10
18,24,934.33
18,25,601.21
18,33,1144.29
24,25,334.71
24,33,342.12
25,33,572.38
