Player1_ID,Player2_ID,Distance
1,3,818.98
1,4,699.71
1,5,576.82
1,6,840.63
1,7,1359.28
1,8,1042.12
1,9,163.49
1,10,278.12
1,11,86.68
1,13,466.08
1,14,679.28
1,16,597.77
1,18,1210.78
1,24,483.84
1,25,696.95
3,4,352.85
3,5,262.57
3,6,136.06
3,7,540.33
3,8,384.71
3,9,774.58
3,10,870.19
3,11,844.10
3,13,378.66
3,14,284.85
3,16,380.53
3,18,441.60
3,24,782.92
3,25,401.93
4,5,389.38
4,6,256.40
4,7,789.00
4,8,736.25
4,9,591.48
4,10,860.55
4,11,687.88
4,13,265.05
4,14,77.10
4,16,101.97
4,18,555.61
4,24,478.44
4,25,49.09
5,6,340.28
5,7,792.54
5,8,488.70
5,9,563.41
5,10,607.62
5,11,615.14
5,13,220.79
5,14,316.00
5,16,344.36
5,18,698.52
5,24,663.29
5,25,428.30
6,7,548.62
6,8,507.50
6,9,770.29
6,10,932.05
6,11,852.09
6,13,376.47
6,14,207.24
6,16,315.09
6,18,372.67
6,24,723.24
6,25,303.07
7,8,508.41
7,9,1309.52
7,10,1391.43
7,11,1383.21
7,13,911.39
7,14,753.66
7,16,861.89
7,18,307.61
7,24,1266.49
7,25,828.96
8,9,1049.73
8,10,990.24
8,11,1092.35
8,13,694.28
8,14,665.09
8,16,750.89
8,18,628.56
8,24,1132.93
8,25,785.31
9,10,435.23
9,11,105.42
9,13,398.13
9,14,586.42
9,16,491.24
9,18,1129.87
9,24,320.35
9,25,579.74
10,11,362.51
10,13,597.40
10,14,818.48
10,16,764.31
10,18,1301.39
10,24,750.73
10,25,871.74
11,13,475.86
11,14,676.95
11,16,586.52
11,18,1217.23
11,24,416.40
11,25,679.09
13,14,222.27
13,16,176.66
13,18,744.83
13,24,443.55
13,25,283.54
14,16,108.24
14,18,544.30
14,24,516.03
14,25,123.65
16,18,646.31
16,24,408.87
16,25,108.00
18,24,1027.60
18,25,585.84
24,25,442.63
