Player1_ID,Player2_ID,Distance
1,3,770.00
1,4,647.79
1,5,482.68
1,6,822.93
1,7,1328.01
1,8,1050.95
1,9,120.07
1,10,237.76
1,11,84.93
1,13,436.25
1,14,709.88
1,16,480.84
1,18,1180.23
1,24,437.38
1,25,637.27
3,4,318.40
3,5,304.43
3,6,123.49
3,7,558.02
3,8,392.02
3,9,763.49
3,10,853.84
3,11,756.68
3,13,356.88
3,14,216.67
3,16,410.50
3,18,452.24
3,24,697.30
3,25,372.52
4,5,362.08
4,6,268.20
4,7,780.24
4,8,710.28
4,9,593.73
4,10,812.26
4,11,601.56
4,13,236.89
4,14,111.61
4,16,170.75
4,18,565.80
4,24,418.38
4,25,54.20
5,6,390.59
5,7,856.13
5,8,576.93
5,9,501.20
5,10,549.44
5,11,486.14
5,13,181.04
5,14,345.20
5,16,307.10
5,18,749.49
5,24,549.83
5,25,394.82
6,7,524.66
6,8,469.82
6,9,799.02
6,10,933.49
6,11,797.60
6,13,389.51
6,14,156.77
6,16,403.98
6,18,362.11
6,24,680.39
6,25,320.00
7,8,457.51
7,9,1317.03
7,10,1400.03
7,11,1312.38
7,13,906.48
7,14,674.21
7,16,928.21
7,18,285.80
7,24,1198.54
7,25,826.17
8,9,1078.10
8,10,1057.42
8,11,1062.19
8,13,707.60
8,14,605.47
8,16,789.54
8,18,571.42
8,24,1074.96
8,25,764.45
9,10,357.53
9,11,36.06
9,13,410.76
9,14,670.55
9,16,422.98
9,18,1146.68
9,24,325.90
9,25,574.30
10,11,322.68
10,13,578.58
10,14,850.17
10,16,659.93
10,18,1295.34
10,24,670.74
10,25,814.10
11,13,408.15
11,14,673.72
11,16,431.35
11,18,1148.83
11,24,355.61
11,25,585.16
13,14,275.94
13,16,129.00
13,18,744.10
13,24,377.66
13,25,250.27
14,16,257.32
14,18,476.36
14,24,525.52
14,25,164.35
16,18,731.07
16,24,287.03
16,25,156.77
18,24,976.04
18,25,602.44
24,25,374.99
